hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
482,1148256.36,1145159.78,2917.072,3358,840.00,839.96
483,1150349.82,1147346.50,2920.464,3363,675.14,675.09
484,1152642.83,1149779.45,2924.175,3368,801.62,801.47
485,1155163.79,1152409.54,2928.251,3378,683.75,683.62
486,1157921.34,1155312.53,2932.703,3384,1338.44,1338.41
487,1160942.12,1158362.35,2937.573,3389,851.68,851.44
488,1164131.07,1161013.70,2942.706,3396,907.43,907.43
489,1167507.12,1164423.49,2948.132,3399,1062.85,1062.75
490,1170908.70,1167800.86,2953.589,3403,1037.65,1037.50
491,1174332.59,1171289.62,2959.073,3407,1041.97,1041.77
492,1177574.22,1174178.61,2964.257,3411,0.00,0.00
493,1180653.37,1176953.11,2969.174,3416,0.00,0.00
494,1183426.66,1179752.01,2973.598,3420,0.00,0.00
495,1185908.21,1182168.88,2977.551,3424,0.00,0.00
496,1188113.30,1184707.61,2981.061,3428,770.06,770.02
497,1190072.96,1187207.45,2984.178,3433,697.88,697.82
498,1191909.06,1189585.76,2987.096,3434,645.99,645.98
499,1193606.74,1191789.25,2989.792,3434,610.05,609.89
500,1195225.40,1193780.44,2992.360,3436,1991.34,1991.19
501,1196807.71,1195770.05,2994.869,3437,1989.64,1989.61
502,1198406.84,1197870.79,2997.401,3440,2100.90,2100.74
503,1200000.00,1199999.77,2999.923,3444,2129.21,2128.99
