hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
474,1132299.77,1132550.23,3256.847,2987,1085.55,1084.98
475,1134083.57,1134326.34,3260.322,2989,1273.81,1272.06
476,1136016.71,1136241.83,3264.085,2991,1359.81,1359.37
477,1138110.43,1138241.44,3268.155,2994,1188.37,1186.63
478,1140365.22,1140665.80,3272.534,3004,2427.12,2424.36
479,1142857.14,1143380.79,3277.368,3008,2715.18,2714.99
480,1145507.96,1146287.31,3282.503,3010,2909.06,2906.52
481,1148397.84,1149393.01,3288.096,3011,2978.96,2977.33
482,1151449.60,1152205.44,3293.993,3017,1693.18,1693.16
483,1154600.77,1155435.58,3300.076,3019,2820.19,2820.09
484,1157892.58,1158190.28,3306.421,3024,0.00,0.00
485,1161254.82,1161371.93,3312.894,3036,0.00,0.00
486,1164542.09,1164773.54,3319.215,3041,0.00,0.00
487,1167669.90,1168264.89,3325.222,3043,0.00,0.00
488,1170564.96,1171203.70,3330.778,3046,2939.20,2938.81
489,1173146.99,1174232.20,3335.729,3049,0.00,0.00
490,1175442.14,1176667.95,3340.126,3055,435.48,434.00
491,1177516.00,1179155.46,3344.097,3059,0.00,0.00
492,1179386.50,1181367.80,3347.675,3067,255.49,254.58
493,1181163.01,1183614.87,3351.071,3075,0.00,0.00
494,1182857.14,1185702.61,3354.305,3077,0.00,0.00
495,1184490.38,1187617.92,3357.421,3078,0.00,0.00
496,1186108.36,1189400.70,3360.504,3080,0.00,0.00
497,1187748.16,1191051.12,3363.625,3082,0.00,0.00
498,1189442.63,1192300.10,3366.848,3085,834.25,833.49
499,1191226.43,1193522.10,3370.237,3087,1223.22,1221.99
500,1193159.56,1194900.79,3373.906,3092,1379.96,1378.70
501,1195253.29,1196432.84,3377.877,3093,1532.97,1532.05
502,1197508.08,1198116.46,3382.148,3094,1683.71,1683.62
503,1200000.00,1199998.15,3386.864,3098,1883.54,1881.70
